assestment;text;author;source;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN
Prawda;Polscy sędziowie (a jest ich około 10 tysięcy) rocznie rozpoznają blisko 15 milionów spraw, co oznacza, że przeciętnie na jednego sędziego przypada w skali roku 1500 spraw.;Paweł Kukiz;Facebook, 6.02.2020 r.;Polscy sędziowie (a jest ich około 10 tysięcy) rocznie rozpoznają blisko 15 milionów spraw, co oznacza, że przeciętnie na jednego sędziego przypada w skali roku 1500 spraw.;-0.00899549014866352;-0.00899549014866352;26.0;26.0;5.0;2.0;0.11538461538461539;0.038461538461538464;0.2692307692307692
Prawda;Rośnie otyłość, w szczególności wśród dzieci. W ciągu tej samej dekady odsetek dzieci, które cierpią na nadwagę, wzrósł o 20%.;Janusz Cieszyński;Posiedzenie Sejmu, 12.02.2020 r.;Rośnie otyłość, w szczególności wśród dzieci. W ciągu tej samej dekady odsetek dzieci, które cierpią na nadwagę, wzrósł o 20%.;-0.00899549014866352;-0.06188269052654505;19.0;18.0;4.0;2.0;0.10526315789473684;0.0;0.3157894736842105
Manipulacja;Dzisiaj, dzięki podpisowi złożonemu przez pana prezydenta na ustawie, minimalna stawka godzinowa to 17 zł, a nie 5 zł, jak jeszcze było 5 lat temu.;Mateusz Morawiecki;Konwencja Duda2020, 15.02.2020 r.;Dzisiaj, dzięki podpisowi złożonemu przez pana prezydenta na ustawie, minimalna stawka godzinowa to 17 zł, a nie 5 zł, jak jeszcze było 5 lat temu.;-0.22315183281898499;-0.22315183281898499;23.0;23.0;1.0;0.0;0.13043478260869565;0.043478260869565216;0.30434782608695654
Prawda;Podkarpacie – w ciągu 5 lat zniknęło w tym regionie aż 1200 łóżek szpitalnych.;Krzysztof Brejza;Twitter, 11.02.2020 r.;Podkarpacie – w ciągu 5 lat zniknęło w tym regionie aż 1200 łóżek szpitalnych.;-0.1803087741136551;-0.1803087741136551;12.0;12.0;1.0;1.0;0.08333333333333333;0.0;0.4166666666666667
Prawda;Były już takie badania, z których wynikało, że ponad 20 proc. Polaków nawet nie wie, że jakiekolwiek podatki płaci.;Artur Dziambor;Radio ZET, 11.02.2020 r.;Były już takie badania, z których wynikało, że ponad 20 proc. Polaków nawet nie wie, że jakiekolwiek podatki płaci.;-0.19752107560634613;-0.28957879543304443;18.0;18.0;1.0;0.0;0.1111111111111111;0.0;0.2222222222222222
Prawda;W  związkach partnerskich rodzi się 27% dzieci.;Włodzimierz Czarzasty;Komisja Polityki Społecznej i Rodziny, 16.01.2020 r.;W związkach partnerskich rodzi się 27% dzieci.;-0.06552429497241974;-0.06552429497241974;8.0;8.0;0.0;0.0;0.125;0.125;0.125
Prawda;W latach 2010– 2018 liczba osób, które odmówiły szczepień profilaktycznych, wzrosła z 3 tys. do 40 tys.;Czesław Hoc;Posiedzenie Sejmu, 22.01.2020 ;W latach 2010– 2018 liczba osób, które odmówiły szczepień profilaktycznych, wzrosła z 3 tys. do 40 tys.;-0.00899549014866352;-0.06925709638744593;16.0;16.0;1.0;2.0;0.125;0.0;0.3125
Manipulacja;W Krajowym Rejestrze Długów jest 366 tys. polskich emerytek i emerytów. Są zadłużeni na kwotę 5,7 mld zł.;Michał Szczerba;Posiedzenie Sejmu, 22.01.2020 r.;W Krajowym Rejestrze Długów jest 366 tys. polskich emerytek i emerytów. Są zadłużeni na kwotę 5,7 mld zł.;-0.00899549014866352;-0.1453571254387498;18.0;18.0;3.0;2.0;0.1111111111111111;0.05555555555555555;0.2222222222222222
Nieweryfikowalne;736 albo 737 etatów na dzisiaj jest nieobsadzonych.;Michał Wójcik;Gość Radia ZET, 7.01.2020 r.;736 albo 737 etatów na dzisiaj jest nieobsadzonych.;-0.1728588193655014;-0.1728588193655014;8.0;8.0;1.0;0.0;0.125;0.125;0.125
Prawda;W Polsce co roku na nowotwory zapada 164 tys. osób, a umiera ok. 100 tys.;Sylwia Spurek;Twitter, 4.02.2020 r.;W Polsce co roku na nowotwory zapada 164 tys. osób, a umiera ok. 100 tys.;-0.00899549014866352;-0.00899549014866352;14.0;14.0;0.0;1.0;0.0;0.0;0.21428571428571427
Prawda;Pierwsze 9 miesięcy 2019 r. zaowocowało informacjami o 757 niewypłacalnościach polskich firm wobec 723 w analogicznym okresie roku 2018. To wzrost o 5%.;Michał Jaros;Posiedzenie Sejmu, 8 stycznia 2020  ;Pierwsze 9 miesięcy 2019 r. zaowocowało informacjami o 757 niewypłacalnościach polskich firm wobec 723 w analogicznym okresie roku 2018. To wzrost o 5%.;-0.00899549014866352;-0.00899549014866352;23.0;22.0;1.0;3.0;0.2608695652173913;0.0;0.2608695652173913
Manipulacja;Po czterech latach dyskusji z Komisją Europejską, poparcie społeczne dla reformy sądownictwa wciąż utrzymuje się na poziomie 80 proc.;Mateusz Morawiecki;CNBC, 22.01.2020 r.;Po czterech latach dyskusji z Komisją Europejską, poparcie społeczne dla reformy sądownictwa wciąż utrzymuje się na poziomie 80 proc.;-0.00899549014866352;-0.00899549014866352;19.0;19.0;0.0;1.0;0.05263157894736842;0.05263157894736842;0.47368421052631576
Prawda;W latach 70. wybudowano 2,5 miliona mieszkań, w ciągu ostatniego 10-lecia już wybudowaliśmy tych mieszkań zaledwie 1,5 miliona.;Daria Gosek-Popiołek;Sygnały Dnia, 02.01.2020;W latach 70. wybudowano 2,5 miliona mieszkań, w ciągu ostatniego 10-lecia już wybudowaliśmy tych mieszkań zaledwie 1,5 miliona.;-0.00899549014866352;-0.00899549014866352;18.0;17.0;1.0;2.0;0.1111111111111111;0.0;0.5
Prawda;209 tys. mieszkań (zostało – przyp. Demagog) oddanych w 2019 roku.;Jadwiga Emilewicz;Rozmowa Piaseckiego, 23.01.2020 r.;209 tys. mieszkań zostało oddanych w 2019 roku.;-0.00899549014866352;-0.00899549014866352;8.0;8.0;0.0;1.0;0.25;0.0;0.125
Prawda;W Polsce rośnie skrajne ubóstwo. Teraz mamy o 420 tys. osób skrajnie ubogich więcej niż w 2017 r. (...) Dzieci w skrajnym ubóstwie przybyło 90 tys.;Włodzimierz Czarzasty;Posiedzenie Sejmu, 8.01.2020 r.;W Polsce rośnie skrajne ubóstwo. Teraz mamy o 420 tys. osób skrajnie ubogich więcej niż w 2017 r. Dzieci w skrajnym ubóstwie przybyło 90 tys.;-0.00899549014866352;-0.05562883522361517;23.0;21.0;0.0;3.0;0.17391304347826086;0.13043478260869565;0.17391304347826086
Manipulacja;Na IPN (...) wydajecie pięć razy więcej niż na Polską Akademię Nauk.;Włodzimierz Czarzasty;Posiedzenie Sejmu, 8.01.2020 r.;Na IPN wydajecie pięć razy więcej niż na Polską Akademię Nauk.;-0.13233113288879395;-0.13233113288879395;11.0;10.0;1.0;1.0;0.09090909090909091;0.0;0.45454545454545453
Prawda;Według ostatniego raportu Doing Business zrobionego przez Bank Światowy polskiej firmie dopełnienie obowiązków zajmuje 334 godziny rocznie. To ponad dwa razy więcej niż średnia dla krajów OECD.;Hanna Gill-Piątek;Posiedzenie Sejmu, 8.01.2020 r.;Według ostatniego raportu Doing Business zrobionego przez Bank Światowy polskiej firmie dopełnienie obowiązków zajmuje 334 godziny rocznie. To ponad dwa razy więcej niż średnia dla krajów OECD.;-0.00899549014866352;-0.06919794622808695;27.0;27.0;3.0;3.0;0.14814814814814814;0.037037037037037035;0.3333333333333333
Prawda;Polska w 2017 r. przyjęła najwięcej tymczasowych imigrantów zarobkowych na świecie wg OECD.;Mateusz Morawiecki;Twitter, 20.01.2020 r.;Polska w 2017 r. przyjęła najwięcej tymczasowych imigrantów zarobkowych na świecie wg OECD.;-0.00899549014866352;-0.00899549014866352;13.0;13.0;3.0;3.0;0.23076923076923078;0.07692307692307693;0.15384615384615385
Nieweryfikowalne;Na (...) Wojska Obrony Terytorialnej (...) wydajecie więcej niż na wywiad i kontrwywiad wojskowy razem wzięte.;Włodzimierz Czarzasty;Posiedzenie Sejmu, 8.01.2020 r.;Na Wojska Obrony Terytorialnej wydajecie więcej niż na wywiad i kontrwywiad wojskowy razem wzięte.;-0.29348471760749817;-0.29348471760749817;14.0;13.0;2.0;1.0;0.14285714285714285;0.07142857142857142;0.35714285714285715
Prawda;Z danych Komendy Głównej Państwowej Straży Pożarnej za rok 2018 wynika, że było ponad 0,5 mln zdarzeń, z czego 30% to pożary, 62% – miejscowe zagrożenia. Uświadommy sobie jedno: co 3 minuty 31 sekund wybucha pożar.;Tadeusz Tomaszewski;Posiedzenie Sejmu, 9.01.2020 r.;Z danych Komendy Głównej Państwowej Straży Pożarnej za rok 2018 wynika, że było ponad 0,5 mln zdarzeń, z czego 30% to pożary, 62% – miejscowe zagrożenia. Uświadommy sobie jedno: co 3 minuty 31 sekund wybucha pożar.;-0.00899549014866352;-0.11841569188982248;36.0;34.0;3.0;3.0;0.19444444444444445;0.027777777777777776;0.2222222222222222
Prawda;Niemcy jednego roku odstrzelili ponad 800 tysięcy dzików, właśnie walcząc z pierwszymi ogniskami ASF-u.;Michał Woś;Sygnały Dnia, 02.01.2020;Niemcy jednego roku odstrzelili ponad 800 tysięcy dzików, właśnie walcząc z pierwszymi ogniskami ASF-u.;-0.06337229907512665;-0.06337229907512665;15.0;15.0;4.0;1.0;0.2;0.0;0.26666666666666666
Fałsz;Jak wizyta Komisji Weneckiej może być nielegalna? To jest ciało unijne, my jesteśmy członkiem unii.;Małgorzata Kidawa-Błońska;Kropka nad i, 16.01.2020 r.;Jak wizyta Komisji Weneckiej może być nielegalna? To jest ciało unijne, my jesteśmy członkiem unii.;-0.1724626123905182;-0.18058730009943247;15.0;15.0;0.0;3.0;0.2;0.0;0.4666666666666667
Nieweryfikowalne;W okresie rządów PiSu populacja muzułmanów wzrosła w Polsce około dwukrotnie.;Krzysztof Bosak;Poranna rozmowa w RMF FM, 8.11.2019 r.;W okresie rządów PiSu populacja muzułmanów wzrosła w Polsce około dwukrotnie.;-0.00899549014866352;-0.00899549014866352;11.0;10.0;2.0;2.0;0.0;0.09090909090909091;0.2727272727272727
Manipulacja;W Chełmie jest prezydent, który chciał obniżyć opłaty za śmieci, na co nie zgodziła się, głosowała Platforma Obywatelska przeciw.;Michał Woś;Sygnały Dnia, 2.01.2020 r.;W Chełmie jest prezydent, który chciał obniżyć opłaty za śmieci, na co nie zgodziła się, głosowała Platforma Obywatelska przeciw.;-0.43622708320617676;-0.43622708320617676;19.0;19.0;2.0;2.0;0.10526315789473684;0.05263157894736842;0.21052631578947367
Manipulacja;Ogłoszono inflację za poprzedni rok: 3,4%. (...) Żywność w Polsce zdrożała o 7%.;Włodzimierz Czarzasty;Posiedzenie Sejmu, 8.01.2020 r.;Ogłoszono inflację za poprzedni rok: 3,4%. Żywność w Polsce zdrożała o 7%.;-0.00899549014866352;-0.021538869477808475;13.0;13.0;2.0;1.0;0.07692307692307693;0.07692307692307693;0.15384615384615385
Prawda;Niemcy aż 68% swoich odpadów poddają ponownemu wykorzystaniu.;Daria Gosek-Popiołek;Sygnały dnia, 2.01.2020 r.;Niemcy aż 68% swoich odpadów poddają ponownemu wykorzystaniu.;-0.10228114575147629;-0.10228114575147629;9.0;9.0;1.0;1.0;0.1111111111111111;0.0;0.3333333333333333
Prawda;W trzeciej, kluczowej władzy, przeważają kobiety. W 15 krajach UE kobiety zajmują ponad 60 % stanowisk sędziów I instancji, w pozostałych z wyjątkiem Irlandii ponad 50 %. W II instancji trochę mniejsza przewaga, ale też większość pań. W PL ok. 65 % w I instancji i 55% w II.;Janusz Wojciechowski;Twitter, 6.01.2020 r.;W trzeciej, kluczowej władzy, przeważają kobiety. W 15 krajach UE kobiety zajmują ponad 60 % stanowisk sędziów I instancji, w pozostałych z wyjątkiem Irlandii ponad 50 %. W II instancji trochę mniejsza przewaga, ale też większość pań. W PL ok. 65 % w I instancji i 55% w II.;-0.00899549014866352;-0.06427849596366286;36.0;35.0;4.0;5.0;0.19444444444444445;0.027777777777777776;0.3333333333333333
Prawda;Mamy 25 sędziów na 100 tysięcy mieszkańców. Niemcy podobnie. Francja – 10. UK – 3.;Janusz Wojciechowski;Twitter, 5.01.2020 r.;Mamy 25 sędziów na 100 tysięcy mieszkańców. Niemcy podobnie. Francja – 10. UK – 3.;-0.18297220766544342;-0.11787326633930206;13.0;13.0;2.0;3.0;0.0;0.07692307692307693;0.0
Prawda;Kancelaria Premiera w 2016 r. miała budżet w wysokości 154 mln zł. W 2020 r. wpisał pan sobie, panie premierze, 278 mln zł.;Włodzimierz Czarzasty;Posiedzenie Sejmu, 8.01.2020 r.;Kancelaria Premiera w 2016 r. miała budżet w wysokości 154 mln zł. W 2020 r. wpisał pan sobie, panie premierze, 278 mln zł.;-0.00899549014866352;-0.00899549014866352;19.0;16.0;1.0;4.0;0.15789473684210525;0.0;0.3157894736842105
Prawda;Na utrzymanie sądownictwa Polska wydaje około 0,5 % PKB. Więcej w UE tylko Bułgaria – 0,6 %. Z innych państw – Niemcy – 0,4 %, Włochy – 0,3 %, Francja – 0,2 % PKB.;Janusz Wojciechowski;Twitter, 5.01.2020 r.;Na utrzymanie sądownictwa Polska wydaje około 0,5 % PKB. Więcej w UE tylko Bułgaria – 0,6 %. Z innych państw – Niemcy – 0,4 %, Włochy – 0,3 %, Francja – 0,2 % PKB.;-0.00899549014866352;-0.00899549014866352;24.0;24.0;0.0;6.0;0.08333333333333333;0.0;0.125
Prawda;Zadłużenie szpitali to jest już chyba ponad 14 miliardów złotych.;Władysław Kosiniak-Kamysz;Sygnały dnia, 31.12.2019;Zadłużenie szpitali to jest już chyba ponad 14 miliardów złotych.;-0.5148364901542664;-0.5148364901542664;10.0;10.0;2.0;0.0;0.1;0.0;0.3
Prawda;Co trzeci Polak próbuje ograniczyć emisję zanieczyszczeń powietrza, a 40 proc. ogranicza picie butelkowanej wody – wynika ze zleconego przez resort klimatu badania poziomu świadomości i postaw wobec jakości powietrza, gospodarki odpadami i butelek zwrotnych.;Janusz Piechociński;['wypowiedź'];Co trzeci Polak próbuje ograniczyć emisję zanieczyszczeń powietrza, a 40 proc. ogranicza picie butelkowanej wody – wynika ze zleconego przez resort klimatu badania poziomu świadomości i postaw wobec jakości powietrza, gospodarki odpadami i butelek zwrotnych.;-0.00899549014866352;-0.00899549014866352;31.0;31.0;0.0;1.0;0.12903225806451613;0.0;0.45161290322580644
Prawda;Polska wydaje na ochronę zdrowia prawie najmniej w Europie.;Marcelina Zawisza;Twitter, 3.01.2020 r.;Polska wydaje na ochronę zdrowia prawie najmniej w Europie.;-0.00899549014866352;-0.00899549014866352;9.0;9.0;0.0;2.0;0.0;0.1111111111111111;0.2222222222222222
Prawda;Turystyka tworzy 6% PKB. Celem jest dalszy wzrost konkurencyjności oferty turystycznej, dzięki ścisłej współpracy #POT i #PAiH.;Marek Niedużak;Twitter, 19.12.2019 r.;Turystyka tworzy 6% PKB. Celem jest dalszy wzrost konkurencyjności oferty turystycznej, dzięki ścisłej współpracy #POT i #PAiH.;-0.00899549014866352;-0.00899549014866352;19.0;19.0;5.0;2.0;0.15789473684210525;0.0;0.3684210526315789
Prawda;Prawie połowa Polaków uważa, że ceny alkoholu są niskie.;Janusz Piechociński;Twitter, 22.12.2019 r.;Prawie połowa Polaków uważa, że ceny alkoholu są niskie.;-0.28497496247291565;-0.28497496247291565;9.0;9.0;2.0;1.0;0.1111111111111111;0.0;0.4444444444444444
Fałsz;Chiny, Indie to jest 58% (...) Unia Europejska cała jako, że tak powiem, wspólnota emituje 11% (CO2 – przyp. Demagog).;Piotr Zgorzelski;Sygnały dnia, 12.12.2019 r.;Chiny, Indie to jest 58% ... Unia Europejska cała jako, że tak powiem, wspólnota emituje 11% CO2.;-0.026851747184991837;-0.08607485145330429;17.0;17.0;0.0;3.0;0.17647058823529413;0.058823529411764705;0.11764705882352941
Fałsz;Polska gospodarka nie tylko rozwija się niezwykle szybko, jesteśmy cały czas liderem w Unii Europejskiej.;Jacek Sasin;Sygnały dnia, 27.12.2019 r.;Polska gospodarka nie tylko rozwija się niezwykle szybko, jesteśmy cały czas liderem w Unii Europejskiej.;-0.00899549014866352;-0.00899549014866352;15.0;15.0;0.0;2.0;0.26666666666666666;0.2;0.26666666666666666
Prawda;Do listopada zanotowano 1488 przypadków odry wobec 234 przypadków w tym samym czasie 2018 r.;Janusz Piechociński;Twitter, 21.12.2019 r.;Do listopada zanotowano 1488 przypadków odry wobec 234 przypadków w tym samym czasie 2018 r.;-0.00899549014866352;-0.00899549014866352;14.0;14.0;2.0;3.0;0.21428571428571427;0.0;0.21428571428571427
Prawda;Przeciętny konsument, czyli każdy z państwa, spożywa w ciągu roku ok. 2 kg substancji dodatkowych.;Marek Rutka;Posiedzenie Sejmu, 19.12.2019 r.;Przeciętny konsument, czyli każdy z państwa, spożywa w ciągu roku ok. 2 kg substancji dodatkowych.;-0.0399920716881752;-0.0399920716881752;15.0;15.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666
Prawda;Aktualnie, jeśli chodzi o stosowanie w żywności, dopuszczalnych jest ponad 330 dodatków, które w produktach spożywczych mogą pełnić 27 różnych funkcji technologicznych.;Marek Rutka;Posiedzenie Sejmu, 19.12.2019 r.;Aktualnie, jeśli chodzi o stosowanie w żywności, dopuszczalnych jest ponad 330 dodatków, które w produktach spożywczych mogą pełnić 27 różnych funkcji technologicznych.;-0.00899549014866352;-0.00899549014866352;21.0;21.0;4.0;0.0;0.23809523809523808;0.047619047619047616;0.3333333333333333
Fałsz;Liczbę lekarzy, która w Polsce pracuje, okazuje się, że mamy na średnim europejskim poziomie.;Łukasz Szumowski;Gość Radia ZET, 22.12.2019 r.;Liczbę lekarzy, która w Polsce pracuje, okazuje się, że mamy na średnim europejskim poziomie.;-0.15196841955184937;-0.15196841955184937;14.0;14.0;2.0;4.0;0.14285714285714285;0.14285714285714285;0.21428571428571427
Fałsz;83% energii generowanej we Francji pochodzi z atomu.;Jadwiga Emilewicz;Salon polityczny Trójki, 10.12.2019;83% energii generowanej we Francji pochodzi z atomu.;-0.00899549014866352;-0.00899549014866352;9.0;9.0;0.0;1.0;0.1111111111111111;0.0;0.2222222222222222
Manipulacja;Rok do roku zwiększamy sukcesywnie zalesienie Polski. W 2020 r. osiągniemy już 30%. Startując z pułapu mniej niż 20%, teraz będziemy mieli w 2020 r. 30% zalesienia kraju.;Michał Woś;Kwadrans polityczny, 17.12.2019 r.;Rok do roku zwiększamy sukcesywnie zalesienie Polski. W 2020 r. osiągniemy już 30%. Startując z pułapu mniej niż 20%, teraz będziemy mieli w 2020 r. 30% zalesienia kraju.;-0.00899549014866352;-0.05797749385237694;26.0;24.0;3.0;3.0;0.07692307692307693;0.11538461538461539;0.2692307692307692
Manipulacja;W Polsce zaufanie do sędziów deklaruje 46 proc. obywateli. To dwukrotnie mniej niż w Wielkiej Brytanii.;Mateusz Morawiecki;Gazeta Polska, 10.12.2019 r.;W Polsce zaufanie do sędziów deklaruje 46 proc. obywateli. To dwukrotnie mniej niż w Wielkiej Brytanii.;-0.00899549014866352;-0.22410319093614817;16.0;15.0;1.0;2.0;0.0625;0.125;0.1875
Manipulacja;Jaka jest sytuacja? Polacy wydają rocznie średnio 1551 zł na prywatne usługi medyczne i to jest realny problem.;Michał Szczerba;Posiedzenie Sejmu, 12.12.2019 r.;Jaka jest sytuacja? Polacy wydają rocznie średnio 1551 zł na prywatne usługi medyczne i to jest realny problem.;-0.381898432970047;-0.34798625111579895;17.0;17.0;1.0;1.0;0.17647058823529413;0.058823529411764705;0.23529411764705882
